timestamp,hour,day_of_year,temperature,humidity,cloud_cover,wind_speed,irradiance,solar_output
2023-03-12 05:00:00,5,71,18.37,69.22,0.416,4.27,0.0,0.0
2023-03-12 06:00:00,6,71,17.97,55.15,0.157,4.69,0.0,0.0
2023-03-12 07:00:00,7,71,17.74,54.27,0.33,3.05,47.92,22.89
2023-03-12 08:00:00,8,71,19.74,64.52,0.244,3.15,191.52,86.689
2023-03-12 09:00:00,9,71,20.36,45.56,0.468,5.2,223.24,99.622
2023-03-12 10:00:00,10,71,19.66,42.49,0.158,4.28,434.04,194.621
2023-03-12 11:00:00,11,71,20.74,41.32,0.0,3.57,635.44,287.869
2023-03-12 12:00:00,12,71,21.59,26.39,0.0,4.02,689.6,312.079
2023-03-12 13:00:00,13,71,24.61,32.97,0.158,5.25,634.9,287.752
2023-03-12 14:00:00,14,71,23.71,30.68,0.001,2.39,646.25,292.064
2023-03-12 15:00:00,15,71,19.69,56.49,0.366,3.94,408.85,185.506
2023-03-12 16:00:00,16,71,20.29,58.33,0.173,3.31,339.47,153.317
2023-03-12 17:00:00,17,71,18.25,62.72,0.798,6.8,83.17,39.461
2023-03-12 18:00:00,18,71,17.11,59.63,0.0,2.56,52.4,25.669
2023-03-12 19:00:00,19,71,15.75,67.95,0.32,3.9,5.87,0.0
2023-03-12 20:00:00,20,71,18.66,59.14,0.027,4.79,0.0,0.0
2023-03-12 21:00:00,21,71,16.53,55.2,0.167,4.43,6.53,0.0
2023-03-12 22:00:00,22,71,16.88,77.67,0.307,2.86,20.56,0.0
2023-03-12 23:00:00,23,71,16.89,50.92,0.0,4.88,0.0,0.0
2023-03-13 00:00:00,0,72,15.14,67.45,0.319,2.98,0.0,0.0
2023-03-13 01:00:00,1,72,16.84,70.48,0.686,5.28,9.85,0.0
2023-03-13 02:00:00,2,72,18.27,68.39,0.168,3.15,22.48,0.0
2023-03-13 03:00:00,3,72,18.89,70.72,0.324,4.71,0.0,0.0
2023-03-13 04:00:00,4,72,14.96,64.96,0.493,4.08,3.67,0.0
2023-03-13 05:00:00,5,72,14.4,60.67,0.231,5.03,0.0,0.0
2023-03-13 06:00:00,6,72,16.77,55.04,0.139,4.04,0.0,0.0
2023-03-13 07:00:00,7,72,19.13,57.71,0.0,2.94,22.6,11.477
2023-03-13 08:00:00,8,72,19.51,62.15,0.408,5.62,130.64,60.609
2023-03-13 09:00:00,9,72,21.35,47.42,0.242,4.94,287.38,130.77
2023-03-13 10:00:00,10,72,19.4,39.83,0.044,3.59,507.72,227.429
2023-03-13 11:00:00,11,72,21.36,52.34,0.295,4.21,493.72,223.878
2023-03-13 12:00:00,12,72,19.33,42.67,0.139,3.75,613.35,278.027
2023-03-13 13:00:00,13,72,22.41,44.97,0.151,4.0,620.77,280.072
2023-03-13 14:00:00,14,72,18.98,33.71,0.401,5.58,477.63,217.391
2023-03-13 15:00:00,15,72,23.44,42.9,0.0,2.22,517.39,234.053
2023-03-13 16:00:00,16,72,22.66,55.99,0.498,4.41,228.41,101.343
2023-03-13 17:00:00,17,72,19.19,44.17,0.0,4.25,201.0,92.012
2023-03-13 18:00:00,18,72,15.19,53.95,0.121,5.2,34.96,15.578
2023-03-13 19:00:00,19,72,17.24,72.71,0.69,4.19,0.0,0.0
2023-03-13 20:00:00,20,72,19.47,63.6,0.515,3.42,27.14,0.0
2023-03-13 21:00:00,21,72,17.39,61.78,0.289,5.14,0.0,0.0
2023-03-13 22:00:00,22,72,18.46,58.9,0.06,5.06,0.0,0.0
2023-03-13 23:00:00,23,72,15.95,65.88,0.151,4.52,11.23,0.0
2023-03-14 00:00:00,0,73,15.5,61.97,0.275,4.35,0.0,0.0
2023-03-14 01:00:00,1,73,16.7,63.11,0.267,3.37,11.57,0.0
2023-03-14 02:00:00,2,73,13.91,69.91,0.239,5.47,12.92,0.0
2023-03-14 03:00:00,3,73,20.2,56.23,0.252,4.8,0.0,0.0
2023-03-14 04:00:00,4,73,17.01,65.38,0.212,4.61,0.62,0.0
2023-03-14 05:00:00,5,73,18.1,61.95,0.0,4.65,0.0,0.0
2023-03-14 06:00:00,6,73,16.11,65.0,0.146,4.99,0.0,0.0
2023-03-14 07:00:00,7,73,15.27,63.44,0.46,3.39,24.02,9.845
2023-03-14 08:00:00,8,73,21.24,45.11,0.0,2.06,203.26,90.967
2023-03-14 09:00:00,9,73,18.77,56.73,0.218,3.21,307.63,139.262
2023-03-14 10:00:00,10,73,22.09,37.46,0.079,4.93,507.74,231.216
2023-03-14 11:00:00,11,73,23.01,36.99,0.284,4.31,506.8,228.985
2023-03-14 12:00:00,12,73,22.86,38.79,0.174,4.38,623.22,282.591
2023-03-14 13:00:00,13,73,21.58,43.2,0.584,4.5,392.4,175.594
2023-03-14 14:00:00,14,73,22.12,49.57,0.371,4.2,476.49,214.707
2023-03-14 15:00:00,15,73,20.14,38.84,0.0,2.9,543.74,245.995
2023-03-14 16:00:00,16,73,21.67,58.82,0.407,5.84,231.54,102.118
2023-03-14 17:00:00,17,73,19.96,54.45,0.089,3.46,197.6,90.485
2023-03-14 18:00:00,18,73,17.56,57.44,0.132,4.84,35.33,16.453
2023-03-14 19:00:00,19,73,15.95,72.13,0.328,3.29,0.0,0.0
2023-03-14 20:00:00,20,73,19.97,59.77,0.151,3.33,4.69,0.0
2023-03-14 21:00:00,21,73,14.85,67.51,0.456,3.68,1.84,0.0
2023-03-14 22:00:00,22,73,14.49,64.42,0.089,3.1,0.0,0.0
2023-03-14 23:00:00,23,73,16.68,63.59,0.123,4.31,9.92,0.0
2023-03-15 00:00:00,0,74,16.54,58.77,0.107,2.69,2.69,0.0
2023-03-15 01:00:00,1,74,18.58,54.85,0.127,3.92,0.0,0.0
2023-03-15 02:00:00,2,74,17.9,69.77,0.493,3.24,16.48,0.0
2023-03-15 03:00:00,3,74,16.98,64.16,0.39,5.92,15.97,0.0
2023-03-15 04:00:00,4,74,17.68,72.7,0.627,3.68,0.2,0.0
2023-03-15 05:00:00,5,74,17.65,72.9,0.75,6.14,0.0,0.0
2023-03-15 06:00:00,6,74,20.09,56.9,0.024,4.67,0.0,0.0
2023-03-15 07:00:00,7,74,18.09,60.73,0.267,5.66,65.96,28.532
2023-03-15 08:00:00,8,74,18.21,50.07,0.0,3.95,204.08,93.61
2023-03-15 09:00:00,9,74,20.88,49.86,0.08,4.02,357.65,163.175
2023-03-15 10:00:00,10,74,17.76,44.53,0.113,3.95,494.9,223.105
2023-03-15 11:00:00,11,74,22.43,47.75,0.019,4.34,599.95,273.354
2023-03-15 12:00:00,12,74,24.52,36.32,0.02,4.66,688.67,312.752
2023-03-15 13:00:00,13,74,23.78,36.24,0.219,4.13,628.65,284.104
2023-03-15 14:00:00,14,74,22.92,36.07,0.0,4.16,608.54,274.619
2023-03-15 15:00:00,15,74,22.67,51.74,0.437,5.98,336.49,153.565
2023-03-15 16:00:00,16,74,22.24,50.78,0.049,2.46,357.47,160.242
2023-03-15 17:00:00,17,74,21.37,74.53,0.869,5.94,57.1,27.636
2023-03-15 18:00:00,18,74,18.39,54.69,0.152,2.58,34.01,14.647
2023-03-15 19:00:00,19,74,16.46,71.75,0.267,3.97,0.0,0.0
2023-03-15 20:00:00,20,74,13.46,59.77,0.0,4.18,0.0,0.0
2023-03-15 21:00:00,21,74,18.4,67.9,0.627,4.71,5.36,0.0
2023-03-15 22:00:00,22,74,17.7,68.93,0.498,3.54,6.01,0.0
2023-03-15 23:00:00,23,74,17.16,72.39,0.317,5.28,0.0,0.0
2023-03-16 00:00:00,0,75,16.03,62.29,0.0,2.73,14.59,0.0
2023-03-16 01:00:00,1,75,18.51,59.73,0.29,4.23,2.15,0.0
2023-03-16 02:00:00,2,75,16.67,53.98,0.0,2.45,16.07,0.0
2023-03-16 03:00:00,3,75,17.01,65.14,0.565,6.38,4.32,0.0
2023-03-16 04:00:00,4,75,16.98,64.77,0.421,4.2,0.0,0.0
2023-03-16 05:00:00,5,75,17.74,65.68,0.264,5.13,0.0,0.0
2023-03-16 06:00:00,6,75,15.34,54.37,0.0,3.15,5.28,0.0
2023-03-16 07:00:00,7,75,18.69,55.14,0.027,3.12,69.29,30.887
2023-03-16 08:00:00,8,75,18.28,65.34,0.395,3.71,148.35,66.984
2023-03-16 09:00:00,9,75,19.68,63.07,0.51,4.49,238.0,107.405
2023-03-16 10:00:00,10,75,23.15,57.67,0.487,5.84,349.05,158.29
2023-03-16 11:00:00,11,75,21.11,27.93,0.0,3.98,627.73,282.159
2023-03-16 12:00:00,12,75,24.33,49.78,0.31,2.93,529.17,239.736
2023-03-16 13:00:00,13,75,23.16,45.01,0.467,4.79,469.4,212.539
2023-03-16 14:00:00,14,75,20.13,37.29,0.0,3.49,640.01,289.73
2023-03-16 15:00:00,15,75,23.87,50.14,0.242,4.66,435.56,197.65
2023-03-16 16:00:00,16,75,21.18,54.37,0.304,5.03,293.61,130.208
2023-03-16 17:00:00,17,75,19.95,44.63,0.177,4.14,216.6,98.439
2023-03-16 18:00:00,18,75,19.35,53.67,0.0,4.63,48.74,23.049
2023-03-16 19:00:00,19,75,19.31,61.6,0.172,4.36,0.0,0.0
2023-03-16 20:00:00,20,75,17.36,56.78,0.171,3.44,3.06,0.0
2023-03-16 21:00:00,21,75,17.99,69.2,0.211,3.66,15.26,0.0
2023-03-16 22:00:00,22,75,17.62,69.58,0.119,4.87,7.99,0.0
2023-03-16 23:00:00,23,75,16.55,62.87,0.146,3.14,6.97,0.0
2023-03-17 00:00:00,0,76,14.82,66.03,0.227,2.99,0.0,0.0
2023-03-17 01:00:00,1,76,17.51,66.6,0.333,5.09,0.0,0.0
2023-03-17 02:00:00,2,76,19.26,63.87,0.169,3.7,0.0,0.0
2023-03-17 03:00:00,3,76,18.07,68.5,0.146,3.04,0.0,0.0
2023-03-17 04:00:00,4,76,15.59,56.29,0.256,5.13,0.0,0.0
2023-03-17 05:00:00,5,76,18.84,62.43,0.0,2.55,13.8,0.0
2023-03-17 06:00:00,6,76,16.73,66.87,0.341,5.05,43.21,0.0
2023-03-17 07:00:00,7,76,14.84,57.88,0.236,3.61,44.76,21.961
2023-03-17 08:00:00,8,76,21.01,52.8,0.244,4.75,179.04,82.27
2023-03-17 09:00:00,9,76,19.43,62.88,0.447,5.44,218.2,97.955
2023-03-17 10:00:00,10,76,24.62,33.53,0.0,2.47,533.39,241.273
2023-03-17 11:00:00,11,76,24.46,36.06,0.0,4.47,681.2,308.444
2023-03-17 12:00:00,12,76,22.8,49.28,0.296,4.6,562.76,253.542
2023-03-17 13:00:00,13,76,23.83,33.55,0.234,5.16,593.23,269.027
2023-03-17 14:00:00,14,76,26.37,40.08,0.273,2.78,566.91,253.437
2023-03-17 15:00:00,15,76,23.45,43.06,0.134,4.61,503.56,226.071
2023-03-17 16:00:00,16,76,21.2,54.48,0.382,5.91,284.68,128.93
2023-03-17 17:00:00,17,76,23.82,58.85,0.441,5.21,139.14,63.837
2023-03-17 18:00:00,18,76,18.15,59.1,0.342,5.61,42.51,19.243
2023-03-17 19:00:00,19,76,18.06,65.8,0.178,3.69,32.07,0.0
2023-03-17 20:00:00,20,76,15.79,59.5,0.0,4.1,33.49,0.0
2023-03-17 21:00:00,21,76,14.68,71.24,0.405,4.71,0.0,0.0
2023-03-17 22:00:00,22,76,16.76,74.71,0.504,4.27,0.0,0.0
2023-03-17 23:00:00,23,76,17.25,60.12,0.377,4.81,0.74,0.0
2023-03-18 00:00:00,0,77,17.82,65.86,0.035,3.17,11.46,0.0
2023-03-18 01:00:00,1,77,15.19,66.25,0.376,5.79,27.09,0.0
2023-03-18 02:00:00,2,77,18.31,72.47,0.417,5.44,0.0,0.0
2023-03-18 03:00:00,3,77,16.08,73.89,0.571,6.04,0.0,0.0
2023-03-18 04:00:00,4,77,18.24,69.98,0.035,4.0,16.68,0.0
2023-03-18 05:00:00,5,77,18.72,63.6,0.178,4.97,0.0,0.0
2023-03-18 06:00:00,6,77,16.73,65.83,0.392,4.08,0.0,0.0
2023-03-18 07:00:00,7,77,16.66,58.99,0.241,4.59,42.7,17.379
2023-03-18 08:00:00,8,77,21.93,45.25,0.0,3.0,209.45,93.445
2023-03-18 09:00:00,9,77,22.28,55.21,0.319,4.58,311.95,140.208
2023-03-18 10:00:00,10,77,22.31,41.77,0.355,3.1,406.42,184.59
2023-03-18 11:00:00,11,77,25.07,45.85,0.247,4.99,531.12,241.838
2023-03-18 12:00:00,12,77,23.4,39.62,0.276,3.96,571.75,257.411
2023-03-18 13:00:00,13,77,22.34,29.82,0.171,5.38,674.52,304.203
2023-03-18 14:00:00,14,77,21.36,55.41,0.553,5.96,365.68,163.298
2023-03-18 15:00:00,15,77,21.92,23.89,0.03,3.92,502.79,225.163
2023-03-18 16:00:00,16,77,22.13,46.35,0.099,3.04,337.78,151.465
2023-03-18 17:00:00,17,77,21.7,56.21,0.231,4.47,178.69,80.046
2023-03-18 18:00:00,18,77,18.14,53.64,0.421,5.32,52.62,23.829
2023-03-18 19:00:00,19,77,19.14,62.21,0.0,3.42,0.0,0.0
2023-03-18 20:00:00,20,77,17.0,56.65,0.0,3.78,0.0,0.0
2023-03-18 21:00:00,21,77,16.15,58.76,0.0,4.63,0.0,0.0
2023-03-18 22:00:00,22,77,15.36,71.42,0.235,3.0,0.0,0.0
2023-03-18 23:00:00,23,77,16.56,60.71,0.0,3.5,23.99,0.0
2023-03-19 00:00:00,0,78,15.55,60.97,0.136,4.94,0.0,0.0
2023-03-19 01:00:00,1,78,20.47,66.47,0.366,4.09,3.34,0.0
2023-03-19 02:00:00,2,78,18.11,70.47,0.08,4.85,12.79,0.0
2023-03-19 03:00:00,3,78,17.31,67.45,0.272,4.35,20.8,0.0
2023-03-19 04:00:00,4,78,20.04,58.68,0.155,3.59,0.0,0.0
2023-03-19 05:00:00,5,78,15.5,64.93,0.369,5.9,0.0,0.0
2023-03-19 06:00:00,6,78,17.25,60.55,0.325,3.3,0.0,0.0
2023-03-19 07:00:00,7,78,21.24,55.85,0.068,3.21,47.65,21.329
2023-03-19 08:00:00,8,78,19.54,62.14,0.184,3.12,174.24,78.156
2023-03-19 09:00:00,9,78,24.78,52.95,0.45,6.07,237.51,108.956
2023-03-19 10:00:00,10,78,23.39,39.62,0.307,3.22,426.3,193.077
2023-03-19 11:00:00,11,78,24.96,39.06,0.0,2.36,685.85,308.807
2023-03-19 12:00:00,12,78,25.41,40.55,0.365,3.7,556.48,249.754
2023-03-19 13:00:00,13,78,23.41,38.02,0.0,3.83,718.62,322.662
2023-03-19 14:00:00,14,78,22.27,46.32,0.531,4.12,426.93,193.159
2023-03-19 15:00:00,15,78,22.04,56.31,0.446,4.1,347.1,157.584
2023-03-19 16:00:00,16,78,19.63,45.92,0.284,4.31,306.84,137.456
2023-03-19 17:00:00,17,78,19.65,49.71,0.255,4.55,186.91,85.723
2023-03-19 18:00:00,18,78,18.23,64.92,0.175,4.18,53.74,23.885
2023-03-19 19:00:00,19,78,19.99,57.38,0.37,4.77,21.18,0.0
2023-03-19 20:00:00,20,78,18.35,61.92,0.139,4.36,0.0,0.0
2023-03-19 21:00:00,21,78,21.0,69.45,0.272,5.31,0.0,0.0
2023-03-19 22:00:00,22,78,14.22,57.28,0.412,5.06,0.0,0.0
2023-03-19 23:00:00,23,78,15.63,62.26,0.097,4.41,17.09,0.0
2023-03-20 00:00:00,0,79,17.06,54.08,0.078,3.38,0.0,0.0
2023-03-20 01:00:00,1,79,19.83,50.78,0.0,4.83,3.51,0.0
2023-03-20 02:00:00,2,79,17.43,54.67,0.0,4.42,0.0,0.0
2023-03-20 03:00:00,3,79,15.39,59.08,0.0,3.75,5.43,0.0
2023-03-20 04:00:00,4,79,17.22,63.95,0.374,4.28,0.0,0.0
2023-03-20 05:00:00,5,79,15.79,77.76,0.611,3.59,0.0,0.0
2023-03-20 06:00:00,6,79,15.5,70.95,0.527,6.28,0.0,0.0
2023-03-20 07:00:00,7,79,21.37,54.29,0.0,2.42,38.84,16.87
2023-03-20 08:00:00,8,79,19.36,51.34,0.373,4.46,150.4,69.808
2023-03-20 09:00:00,9,79,21.5,56.43,0.526,4.34,247.48,113.029
2023-03-20 10:00:00,10,79,22.21,52.72,0.113,3.26,482.94,219.232
2023-03-20 11:00:00,11,79,22.76,38.1,0.236,3.85,545.24,247.534
2023-03-20 12:00:00,12,79,22.28,32.29,0.0,3.72,766.78,346.55
2023-03-20 13:00:00,13,79,23.07,35.35,0.272,2.71,557.5,249.989
2023-03-20 14:00:00,14,79,23.64,42.82,0.0,2.46,653.1,294.295
2023-03-20 15:00:00,15,79,24.48,49.95,0.257,4.48,448.02,203.398
2023-03-20 16:00:00,16,79,22.66,42.55,0.0,4.22,365.4,165.022
2023-03-20 17:00:00,17,79,18.06,54.09,0.333,4.86,157.87,71.767
2023-03-20 18:00:00,18,79,19.86,60.79,0.439,6.07,60.4,28.071
2023-03-20 19:00:00,19,79,18.3,59.37,0.041,2.25,0.0,0.0
2023-03-20 20:00:00,20,79,16.65,65.1,0.0,3.55,0.0,0.0
2023-03-20 21:00:00,21,79,17.86,60.21,0.0,3.26,0.0,0.0
2023-03-20 22:00:00,22,79,18.45,69.53,0.155,2.98,0.0,0.0
2023-03-20 23:00:00,23,79,17.66,58.11,0.085,4.88,0.0,0.0
2023-03-21 00:00:00,0,80,18.45,48.44,0.0,2.43,32.02,0.0
2023-03-21 01:00:00,1,80,16.43,79.14,0.306,4.28,0.0,0.0
2023-03-21 02:00:00,2,80,20.71,63.22,0.107,2.84,0.0,0.0
2023-03-21 03:00:00,3,80,14.83,63.89,0.0,3.31,0.0,0.0
2023-03-21 04:00:00,4,80,18.59,57.75,0.084,4.58,0.0,0.0
2023-03-21 05:00:00,5,80,18.28,62.03,0.442,5.21,0.0,0.0
2023-03-21 06:00:00,6,80,18.69,67.55,0.339,4.95,21.65,0.0
2023-03-21 07:00:00,7,80,17.45,50.33,0.178,3.09,54.92,26.46
2023-03-21 08:00:00,8,80,21.78,55.95,0.342,2.92,175.87,77.767
2023-03-21 09:00:00,9,80,21.22,49.89,0.0,4.16,395.24,179.976
2023-03-21 10:00:00,10,80,20.71,46.68,0.213,2.85,481.65,215.993
2023-03-21 11:00:00,11,80,21.63,42.95,0.239,3.77,529.99,237.924
2023-03-21 12:00:00,12,80,23.86,45.99,0.103,4.79,682.26,308.409
2023-03-21 13:00:00,13,80,21.28,43.13,0.302,3.98,578.93,263.195
2023-03-21 14:00:00,14,80,25.97,28.07,0.035,3.48,676.06,303.013
2023-03-21 15:00:00,15,80,24.06,45.79,0.318,5.67,426.97,193.38
2023-03-21 16:00:00,16,80,24.12,60.96,0.328,5.55,301.71,134.961
2023-03-21 17:00:00,17,80,22.6,48.89,0.0,2.27,217.62,98.605
2023-03-21 18:00:00,18,80,17.98,75.42,0.468,5.77,12.16,4.49
2023-03-21 19:00:00,19,80,16.42,65.12,0.0,3.48,0.0,0.0
2023-03-21 20:00:00,20,80,13.71,59.37,0.071,4.57,0.0,0.0
2023-03-21 21:00:00,21,80,17.12,63.23,0.432,4.14,12.5,0.0
2023-03-21 22:00:00,22,80,20.37,64.43,0.136,5.21,7.71,0.0
2023-03-21 23:00:00,23,80,16.48,66.35,0.0,4.39,22.59,0.0
2023-03-22 00:00:00,0,81,17.55,52.11,0.0,3.35,7.32,0.0
2023-03-22 01:00:00,1,81,17.03,69.11,0.425,4.15,0.0,0.0
2023-03-22 02:00:00,2,81,18.42,49.79,0.0,2.63,19.24,0.0
2023-03-22 03:00:00,3,81,19.79,67.26,0.448,3.95,0.0,0.0
2023-03-22 04:00:00,4,81,15.55,55.47,0.187,3.79,0.0,0.0
2023-03-22 05:00:00,5,81,15.84,62.81,0.0,3.06,0.0,0.0
2023-03-22 06:00:00,6,81,20.09,57.97,0.071,4.11,0.0,0.0
2023-03-22 07:00:00,7,81,19.75,62.53,0.0,3.91,36.92,15.892
2023-03-22 08:00:00,8,81,19.77,55.53,0.39,3.56,142.54,64.329
2023-03-22 09:00:00,9,81,24.08,48.83,0.36,3.68,290.33,132.917
2023-03-22 10:00:00,10,81,20.57,32.09,0.0,2.14,550.63,245.679
2023-03-22 11:00:00,11,81,24.8,41.07,0.11,3.42,625.36,282.448
2023-03-22 12:00:00,12,81,23.71,37.86,0.009,3.44,740.83,334.118
2023-03-22 13:00:00,13,81,24.72,49.59,0.484,3.52,438.15,198.678
2023-03-22 14:00:00,14,81,19.82,40.18,0.0,2.26,679.94,305.267
2023-03-22 15:00:00,15,81,22.23,53.22,0.552,4.18,314.41,141.856
2023-03-22 16:00:00,16,81,22.62,51.6,0.192,3.95,312.61,140.148
2023-03-22 17:00:00,17,81,20.06,53.92,0.0,4.95,218.86,98.568
2023-03-22 18:00:00,18,81,20.53,62.28,0.05,4.87,52.17,24.369
2023-03-22 19:00:00,19,81,19.7,52.82,0.023,3.25,2.21,0.0
2023-03-22 20:00:00,20,81,16.42,57.69,0.0,3.67,10.4,0.0
2023-03-22 21:00:00,21,81,19.1,56.29,0.22,4.23,0.0,0.0
2023-03-22 22:00:00,22,81,16.37,61.66,0.0,3.03,0.0,0.0
2023-03-22 23:00:00,23,81,17.94,68.15,0.0,4.57,0.0,0.0
2023-03-23 00:00:00,0,82,18.98,66.66,0.109,3.15,0.0,0.0
2023-03-23 01:00:00,1,82,16.75,56.96,0.0,3.28,40.48,0.0
2023-03-23 02:00:00,2,82,19.18,63.07,0.027,4.79,0.0,0.0
2023-03-23 03:00:00,3,82,17.24,61.74,0.0,3.04,0.0,0.0
2023-03-23 04:00:00,4,82,17.13,61.18,0.001,3.54,0.0,0.0
2023-03-23 05:00:00,5,82,19.06,66.14,0.633,6.19,0.0,0.0
2023-03-23 06:00:00,6,82,16.75,70.67,0.205,3.49,0.0,0.0
2023-03-23 07:00:00,7,82,17.45,55.78,0.246,5.5,37.78,17.316
2023-03-23 08:00:00,8,82,21.86,48.6,0.0,2.61,212.6,95.976
2023-03-23 09:00:00,9,82,21.82,50.55,0.049,4.17,397.18,178.425
2023-03-23 10:00:00,10,82,20.58,43.1,0.24,2.78,453.63,204.49
2023-03-23 11:00:00,11,82,24.83,37.3,0.0,3.61,674.25,305.998
2023-03-23 12:00:00,12,82,23.34,43.66,0.392,3.46,529.54,237.592
2023-03-23 13:00:00,13,82,21.84,35.54,0.0,3.89,744.09,336.667
2023-03-23 14:00:00,14,82,19.78,40.07,0.13,4.17,628.3,285.188
2023-03-23 15:00:00,15,82,24.12,42.51,0.064,3.41,552.55,249.314
2023-03-23 16:00:00,16,82,20.36,49.73,0.229,5.35,326.26,147.521
2023-03-23 17:00:00,17,82,18.43,46.99,0.052,4.8,192.25,87.012
2023-03-23 18:00:00,18,82,19.74,51.64,0.133,4.54,44.51,19.014
2023-03-23 19:00:00,19,82,19.21,67.8,0.141,4.51,1.66,0.0
2023-03-23 20:00:00,20,82,16.82,65.84,0.031,2.28,0.0,0.0
2023-03-23 21:00:00,21,82,19.37,67.67,0.299,3.72,0.0,0.0
2023-03-23 22:00:00,22,82,21.08,66.54,0.245,3.22,0.0,0.0
2023-03-23 23:00:00,23,82,20.02,58.88,0.173,3.6,4.74,0.0
2023-03-24 00:00:00,0,83,19.93,49.63,0.091,2.56,0.0,0.0
2023-03-24 01:00:00,1,83,18.61,65.98,0.361,3.86,0.0,0.0
2023-03-24 02:00:00,2,83,17.47,53.19,0.134,4.05,0.0,0.0
2023-03-24 03:00:00,3,83,18.06,63.29,0.118,2.79,0.0,0.0
2023-03-24 04:00:00,4,83,18.8,70.7,0.209,2.84,0.0,0.0
2023-03-24 05:00:00,5,83,16.25,68.1,0.559,5.52,0.0,0.0
2023-03-24 06:00:00,6,83,16.99,57.21,0.0,2.74,20.83,0.0
2023-03-24 07:00:00,7,83,16.78,58.81,0.355,4.32,58.05,25.599
2023-03-24 08:00:00,8,83,20.79,50.65,0.0,4.52,234.18,105.092
2023-03-24 09:00:00,9,83,21.92,49.29,0.234,3.72,329.47,149.58
2023-03-24 10:00:00,10,83,21.92,45.72,0.532,3.63,341.46,153.506
2023-03-24 11:00:00,11,83,24.91,47.33,0.293,5.09,530.54,241.874
2023-03-24 12:00:00,12,83,22.52,53.19,0.223,4.77,632.04,287.711
2023-03-24 13:00:00,13,83,23.05,42.42,0.063,3.99,739.18,334.017
2023-03-24 14:00:00,14,83,24.85,40.2,0.193,4.1,570.27,259.546
2023-03-24 15:00:00,15,83,24.29,42.16,0.13,4.58,512.51,233.558
2023-03-24 16:00:00,16,83,20.6,42.47,0.013,3.09,367.57,166.246
2023-03-24 17:00:00,17,83,20.78,50.2,0.122,3.29,190.44,84.854
2023-03-24 18:00:00,18,83,17.75,66.12,0.23,4.46,42.28,19.56
2023-03-24 19:00:00,19,83,17.84,65.35,0.017,2.54,3.42,0.0
2023-03-24 20:00:00,20,83,18.36,54.32,0.009,3.92,8.81,0.0
2023-03-24 21:00:00,21,83,18.98,61.83,0.0,4.6,18.3,0.0
2023-03-24 22:00:00,22,83,18.62,70.99,0.272,4.23,0.0,0.0
2023-03-24 23:00:00,23,83,18.55,64.37,0.306,3.01,11.7,0.0
2023-03-25 00:00:00,0,84,16.66,63.55,0.23,4.56,25.72,0.0
2023-03-25 01:00:00,1,84,18.86,71.32,0.392,5.59,0.0,0.0
2023-03-25 02:00:00,2,84,19.11,67.6,0.199,3.09,0.0,0.0
2023-03-25 03:00:00,3,84,19.31,67.46,0.266,4.5,1.8,0.0
2023-03-25 04:00:00,4,84,17.2,66.2,0.246,3.21,0.0,0.0
2023-03-25 05:00:00,5,84,19.65,65.13,0.159,4.86,0.0,0.0
2023-03-25 06:00:00,6,84,16.3,59.87,0.063,2.92,21.52,0.0
2023-03-25 07:00:00,7,84,18.42,64.48,0.667,5.55,62.72,27.931
2023-03-25 08:00:00,8,84,20.16,44.25,0.08,3.97,201.12,90.698
2023-03-25 09:00:00,9,84,20.04,48.42,0.033,3.21,425.5,193.292
2023-03-25 10:00:00,10,84,22.6,46.21,0.275,5.39,443.49,200.354
2023-03-25 11:00:00,11,84,24.16,43.88,0.235,5.29,579.16,263.369
2023-03-25 12:00:00,12,84,21.49,31.07,0.0,3.02,739.8,333.511
2023-03-25 13:00:00,13,84,23.64,44.26,0.427,4.11,500.57,225.241
2023-03-25 14:00:00,14,84,21.2,40.47,0.159,4.36,602.29,271.616
2023-03-25 15:00:00,15,84,26.1,46.56,0.0,2.85,577.91,259.304
2023-03-25 16:00:00,16,84,22.25,57.86,0.441,4.01,271.3,122.617
2023-03-25 17:00:00,17,84,20.77,53.08,0.317,2.85,142.36,62.797
2023-03-25 18:00:00,18,84,19.41,59.26,0.0,2.28,34.14,15.605
2023-03-25 19:00:00,19,84,19.19,67.68,0.57,5.4,0.0,0.0
2023-03-25 20:00:00,20,84,19.75,53.42,0.324,3.77,4.76,0.0
2023-03-25 21:00:00,21,84,15.94,72.18,0.177,2.69,2.2,0.0
2023-03-25 22:00:00,22,84,20.25,68.71,0.529,6.11,1.92,0.0
2023-03-25 23:00:00,23,84,20.15,69.49,0.215,3.42,1.76,0.0
2023-03-26 00:00:00,0,85,18.32,60.04,0.167,3.05,0.0,0.0
2023-03-26 01:00:00,1,85,18.24,56.52,0.028,3.64,2.53,0.0
2023-03-26 02:00:00,2,85,13.77,63.29,0.301,5.25,21.49,0.0
2023-03-26 03:00:00,3,85,16.56,66.83,0.278,5.31,8.52,0.0
2023-03-26 04:00:00,4,85,19.2,64.41,0.177,3.36,0.0,0.0
2023-03-26 05:00:00,5,85,20.22,62.49,0.0,4.23,0.0,0.0
2023-03-26 06:00:00,6,85,19.52,61.56,0.202,4.07,0.0,0.0
2023-03-26 07:00:00,7,85,19.09,60.1,0.158,4.18,61.21,28.22
2023-03-26 08:00:00,8,85,23.61,46.22,0.0,3.32,204.53,92.053
